WeekOfMonth,WeekOfMonthClaimed,Age,PolicyNumber,RepNumber,Deductible,DriverRating,Year,Days_Policy_Accident_numeric,Days_Policy_Claim_numeric,PastNumberOfClaims_numeric,AgeOfVehicle_numeric,AgeOfPolicyHolder_numeric,NumberOfSuppliments_numeric,NumberOfCars_numeric,DaysToClaimRatio,IsYoungDriver,IsOldVehicle,AgeVehicleRatio,QuickClaim,NoPoliceReport,NoWitness,IsNewPolicy,HighDeductible,IsFrequentClaimant,AddressChanged,RiskScore,Month_Numerical,MonthClaimed_Numerical,DayOfWeek_Numerical,DayOfWeekClaimed_Numerical,Make_label_encoded,Make_frequency_encoded,AccidentArea_encoded,Sex_encoded,MaritalStatus_encoded,Fault_encoded,VehiclePrice_encoded,Days_Policy_Claim_encoded,PastNumberOfClaims_encoded,AgeOfVehicle_encoded,PoliceReportFiled_encoded,WitnessPresent_encoded,AgentType_encoded,NumberOfSuppliments_encoded,AddressChange_Claim_encoded,NumberOfCars_encoded,BasePolicy_encoded
2,3,36,509,1,400,4,1994,35,35,0,6,38,0,1,0.9722222222222222,0,1,5.428571428571429,0,1,1,0,0,0,0,2,1,1,7,4,17,0.20239948119325551,0,1,1,0,0,2,0,5,0,0,0,0,0,0,2
5,1,66,6158,9,400,1,1995,35,35,1,8,70,0,1,0.9722222222222222,0,1,7.777777777777778,0,1,1,0,0,0,0,2,5,6,2,5,13,0.24883268482490273,0,1,0,1,1,2,1,7,0,0,0,0,0,0,2
3,3,22,12929,5,400,4,1996,35,35,0,5,28,0,1,0.9722222222222222,0,0,4.666666666666667,0,1,1,0,0,0,0,2,7,7,7,1,5,0.029182879377431907,1,1,1,1,2,2,0,4,0,0,0,0,0,0,0
4,4,46,13800,15,400,1,1996,35,35,1,8,46,6,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,0,0,2,6,6,4,1,17,0.20239948119325551,0,1,0,0,1,2,1,7,0,0,0,3,0,0,2
4,4,34,6222,8,400,3,1995,35,35,3,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,1,1,1,1,6,0.18164721141374837,1,1,1,0,1,2,2,5,0,0,0,0,0,0,1
1,1,53,13185,3,400,3,1996,35,35,5,7,46,4,1,0.9722222222222222,0,1,5.75,0,1,1,0,0,1,0,3,4,4,7,3,0,0.03060959792477302,1,1,1,0,1,2,3,6,0,0,0,2,0,0,2
3,4,34,11300,10,400,4,1995,35,35,0,4,33,0,1,0.9722222222222222,0,0,6.6,0,1,1,0,0,0,0,2,12,12,2,3,17,0.20239948119325551,1,1,0,0,0,2,0,3,0,0,0,0,0,0,2
3,4,24,817,5,400,1,1994,35,35,1,3,28,0,1,0.9722222222222222,0,0,7.0,0,1,1,0,0,0,1,2,9,9,6,3,6,0.18164721141374837,1,1,1,1,1,2,1,2,0,0,0,0,3,0,0
4,4,31,2547,6,400,2,1994,35,35,5,5,33,6,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,1,0,3,6,6,2,2,17,0.20239948119325551,1,1,1,0,0,2,3,4,0,0,0,3,0,0,1
3,4,28,7360,6,400,4,1995,35,35,0,5,33,0,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,0,0,2,10,10,4,2,2,0.10901426718547341,1,1,1,0,1,2,0,4,0,0,0,0,0,0,2
4,4,26,4587,13,400,2,1994,35,35,3,7,33,6,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,8,8,3,5,17,0.20239948119325551,1,1,0,1,1,2,2,6,0,0,0,3,0,0,1
4,2,55,12605,10,400,1,1996,35,35,1,8,46,4,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,0,0,2,5,6,2,4,11,0.005382619974059663,1,1,0,0,1,2,1,7,0,0,0,2,0,0,0
4,2,35,11206,5,400,1,1995,35,35,3,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,5,7,1,1,6,0.18164721141374837,1,1,0,0,1,2,2,5,0,0,0,0,0,0,0
3,3,34,14910,2,400,1,1996,35,35,3,5,33,0,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,1,0,3,12,12,1,3,9,0.15265888456549936,1,1,1,0,2,2,2,4,0,0,0,0,0,0,1
3,3,28,12044,4,400,2,1996,35,35,3,0,33,0,1,0.9722222222222222,0,0,33.0,0,1,1,0,0,1,0,3,1,1,7,3,6,0.18164721141374837,1,1,0,0,5,2,2,0,0,0,0,0,0,0,2
5,1,23,9267,3,400,2,1995,35,35,0,5,28,2,4,0.9722222222222222,0,0,4.666666666666667,0,1,1,0,0,0,0,2,4,5,6,2,17,0.20239948119325551,1,0,1,1,1,2,0,4,0,0,0,1,0,2,1
1,2,33,8925,2,400,1,1995,35,35,3,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,7,7,3,5,13,0.24883268482490273,1,1,0,0,1,2,2,5,0,0,0,0,0,0,0
3,3,60,8970,10,400,3,1995,35,35,3,8,58,0,1,0.9722222222222222,0,1,6.444444444444445,0,1,1,0,0,1,0,3,4,4,4,2,5,0.029182879377431907,1,1,0,0,3,2,2,7,0,0,0,0,0,0,2
1,2,77,6762,15,400,4,1995,35,35,0,7,70,0,1,0.9722222222222222,0,1,8.75,0,1,1,0,0,0,0,2,9,9,3,4,5,0.029182879377431907,0,1,0,1,1,2,0,6,0,0,0,0,0,0,2
3,4,37,1343,1,400,1,1994,35,35,3,7,38,6,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,8,8,6,1,13,0.24883268482490273,1,1,0,0,1,2,2,6,0,0,0,3,0,0,1
3,3,44,3203,16,400,4,1994,35,35,3,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,10,10,6,1,13,0.24883268482490273,1,1,0,0,2,2,2,6,0,0,0,0,0,0,0
4,4,38,222,2,400,4,1994,35,35,5,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,6,6,3,5,13,0.24883268482490273,1,1,0,0,0,2,3,6,0,0,0,0,0,0,1
1,3,28,3977,12,400,2,1994,35,35,1,6,33,6,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,4,4,5,5,9,0.15265888456549936,1,1,1,0,2,2,1,5,0,0,0,3,0,0,1
1,2,30,3140,16,400,4,1994,35,35,3,5,33,4,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,1,0,3,10,10,4,5,13,0.24883268482490273,0,1,0,0,2,2,2,4,0,0,0,2,0,0,1
3,3,31,14128,6,500,4,1996,35,35,5,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,1,1,1,3,2,2,2,5,6,0.18164721141374837,1,1,0,1,1,2,3,5,0,0,0,0,3,0,0
2,4,28,6127,10,400,4,1994,35,35,3,7,33,2,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,6,6,5,3,17,0.20239948119325551,1,1,0,0,1,2,2,6,0,0,0,1,0,0,0
2,2,44,11413,3,400,1,1996,35,35,1,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,4,4,6,1,13,0.24883268482490273,0,1,0,0,2,2,1,6,0,0,0,0,0,0,0
4,2,35,2327,16,400,3,1994,35,35,3,7,33,0,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,10,11,7,3,2,0.10901426718547341,1,0,1,1,2,2,2,6,0,0,0,0,0,0,0
4,1,44,819,15,400,2,1994,35,35,1,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,12,1,4,4,3,0.007068741893644617,1,1,0,0,2,2,1,6,0,0,0,0,0,0,1
1,2,49,10174,7,400,4,1995,35,35,3,8,46,0,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,1,0,3,2,2,5,2,17,0.20239948119325551,1,1,0,1,2,2,2,7,0,0,0,0,0,0,1
3,3,37,8875,15,500,1,1995,35,35,0,7,38,6,1,0.9722222222222222,0,1,4.75,0,1,1,0,1,0,1,2,10,10,3,3,9,0.15265888456549936,1,0,0,0,1,2,0,6,0,0,0,3,3,0,1
4,1,38,9900,8,400,1,1995,35,35,1,7,38,6,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,7,8,3,3,18,0.018352788586251622,1,1,0,1,2,2,1,6,0,0,0,3,0,0,1
3,3,33,480,11,400,3,1994,35,35,3,7,33,6,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,8,8,3,4,13,0.24883268482490273,1,1,0,0,2,2,2,6,0,0,0,3,0,0,0
4,1,44,2780,9,400,4,1994,35,35,3,7,38,2,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,11,12,1,4,2,0.10901426718547341,1,1,0,0,2,2,2,6,0,0,0,1,0,0,0
4,4,27,12551,15,400,3,1996,35,35,0,6,33,6,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,4,4,5,4,17,0.20239948119325551,1,1,0,0,1,2,0,5,0,0,0,3,0,0,2
1,2,29,5301,2,400,4,1994,35,35,3,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,3,3,7,3,6,0.18164721141374837,1,1,1,0,1,2,2,5,0,0,0,0,0,0,0
4,4,43,10809,14,400,3,1995,35,35,3,7,38,2,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,9,9,3,3,13,0.24883268482490273,1,0,0,0,0,2,2,6,0,0,0,1,0,0,1
4,4,33,12596,14,400,4,1996,35,35,5,7,33,4,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,7,7,1,2,13,0.24883268482490273,1,1,0,0,2,2,3,6,0,0,0,2,0,0,1
1,2,35,11621,13,400,4,1996,35,35,5,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,4,4,1,4,9,0.15265888456549936,1,1,0,0,1,2,3,5,0,0,0,0,0,0,1
1,4,41,13720,2,500,3,1996,35,35,5,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,1,1,1,3,12,1,4,4,6,0.18164721141374837,1,1,0,1,1,2,3,6,0,0,0,0,3,0,1
2,4,61,13403,13,400,4,1996,35,35,0,8,58,4,1,0.9722222222222222,0,1,6.444444444444445,0,1,1,0,0,0,0,2,5,5,4,2,13,0.24883268482490273,1,1,0,0,1,2,0,7,0,0,0,2,0,0,0
1,1,49,2054,7,400,4,1994,35,35,3,8,46,0,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,1,0,3,4,4,2,3,17,0.20239948119325551,1,1,0,0,2,2,2,7,0,0,0,0,0,0,1
1,4,36,11029,3,400,2,1995,35,35,0,8,38,6,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,0,0,2,3,3,3,1,9,0.15265888456549936,1,1,0,0,1,2,0,7,0,0,0,3,0,0,0
1,1,30,9022,9,400,3,1995,35,35,1,6,33,4,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,4,4,1,4,9,0.15265888456549936,1,1,0,0,1,2,1,5,0,0,0,2,0,0,0
3,3,31,7804,12,500,1,1995,35,35,1,7,33,0,1,0.9722222222222222,0,1,4.125,0,1,1,0,1,0,1,2,9,9,4,2,0,0.03060959792477302,1,1,0,0,5,2,1,6,0,0,0,0,3,0,2
4,3,55,1499,12,400,2,1994,35,35,3,8,46,2,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,1,0,3,4,5,5,1,13,0.24883268482490273,1,1,0,0,1,2,2,7,0,0,0,1,0,0,2
2,3,42,4349,8,400,4,1994,35,35,5,7,38,4,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,12,12,2,5,13,0.24883268482490273,1,0,0,0,0,2,3,6,0,0,0,2,0,0,1
1,2,54,1733,7,400,3,1994,35,35,0,8,46,0,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,0,0,2,3,3,5,3,6,0.18164721141374837,1,1,0,1,5,2,0,7,0,0,0,0,0,0,0
2,3,38,11486,7,400,4,1996,35,35,3,7,38,4,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,4,4,2,1,6,0.18164721141374837,1,0,0,1,0,2,2,6,0,0,0,2,0,0,0
3,1,36,8926,8,500,1,1995,35,35,0,8,38,0,2,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,1,0,1,2,6,7,2,4,13,0.24883268482490273,1,1,0,0,2,2,0,7,0,0,0,0,3,1,1
4,4,41,13714,8,400,3,1996,35,35,0,8,38,2,2,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,0,1,2,7,7,7,4,13,0.24883268482490273,1,1,1,0,1,2,0,7,0,0,0,1,4,1,0
4,5,17,7270,4,400,3,1995,35,35,1,0,17,0,1,0.9722222222222222,1,0,17.0,0,1,1,0,0,0,0,2,2,2,6,1,6,0.18164721141374837,1,1,1,0,5,2,1,0,0,0,0,0,0,0,1
3,3,70,9311,3,400,1,1995,35,35,0,8,70,4,1,0.9722222222222222,0,1,7.777777777777778,0,1,1,0,0,0,0,2,8,8,1,3,17,0.20239948119325551,1,1,0,0,1,2,0,7,0,0,0,2,0,0,2
3,3,17,494,7,400,4,1994,35,35,0,0,17,0,1,0.9722222222222222,1,0,17.0,0,1,1,0,0,0,0,2,3,3,2,3,6,0.18164721141374837,1,1,1,1,5,2,0,0,0,0,0,0,0,0,2
3,3,26,6964,9,400,2,1995,35,35,3,7,33,6,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,6,6,5,1,6,0.18164721141374837,1,1,0,1,1,2,2,6,0,0,0,3,0,0,0
3,4,47,5590,8,400,4,1994,35,35,3,8,46,0,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,1,0,3,3,3,6,1,18,0.018352788586251622,1,1,0,0,2,2,2,7,0,0,0,0,0,0,1
5,3,60,7555,3,400,4,1995,35,35,1,8,58,6,1,0.9722222222222222,0,1,6.444444444444445,0,1,1,0,0,0,0,2,10,12,5,3,0,0.03060959792477302,1,1,0,0,5,2,1,7,0,0,0,3,0,0,2
3,3,76,10250,2,400,1,1995,35,35,3,8,70,0,1,0.9722222222222222,0,1,7.777777777777778,0,0,1,0,0,1,0,2,4,6,3,4,13,0.24883268482490273,1,0,0,0,1,2,2,7,1,0,0,0,0,0,1
5,1,36,15271,6,400,3,1996,35,35,0,7,38,6,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,8,9,3,5,6,0.18164721141374837,1,1,0,1,1,2,0,6,0,0,0,3,0,0,2
2,4,41,5360,15,400,4,1994,35,35,1,8,38,6,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,0,0,2,1,1,5,1,13,0.24883268482490273,1,1,0,0,1,2,1,7,0,0,0,3,0,0,0
5,2,74,10153,10,400,2,1995,35,35,0,8,70,2,1,0.9722222222222222,0,1,7.777777777777778,0,1,1,0,0,0,0,2,5,6,2,3,5,0.029182879377431907,1,1,0,0,3,2,0,7,0,0,0,1,0,0,2
4,4,28,8800,15,400,1,1995,35,35,3,7,33,0,2,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,1,3,1,1,5,5,17,0.20239948119325551,1,1,0,1,1,2,2,6,0,0,0,0,4,1,1
1,2,35,6849,16,400,2,1995,35,35,1,7,33,6,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,0,0,2,2,2,7,3,13,0.24883268482490273,1,0,1,0,1,2,1,6,0,0,0,3,0,0,1
5,5,66,13471,14,400,2,1996,35,35,1,7,70,0,1,0.9722222222222222,0,1,8.75,0,1,1,0,0,0,0,2,12,12,3,4,17,0.20239948119325551,1,1,1,1,1,2,1,6,0,0,0,0,0,0,0
4,4,32,11120,8,400,3,1995,35,35,0,3,33,2,1,0.9722222222222222,0,0,8.25,0,1,1,0,0,0,0,2,12,12,4,5,17,0.20239948119325551,1,0,0,0,1,2,0,2,0,0,0,1,0,0,2
1,2,41,15382,5,400,4,1996,35,35,3,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,12,1,6,3,6,0.18164721141374837,1,1,1,0,1,2,2,6,0,0,0,0,0,0,2
1,4,36,10002,12,400,4,1995,35,35,3,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,1,1,5,3,17,0.20239948119325551,1,1,0,0,1,2,2,6,0,0,0,0,0,0,2
3,4,58,9926,6,400,2,1995,35,35,0,8,58,6,1,0.9722222222222222,0,1,6.444444444444445,0,1,1,0,0,0,0,2,11,11,6,1,1,0.0009727626459143969,0,1,0,0,1,2,0,7,0,0,0,3,0,0,2
4,4,31,3922,12,400,3,1994,35,35,3,7,33,6,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,2,2,5,5,13,0.24883268482490273,1,1,1,0,2,2,2,6,0,0,0,3,0,0,1
5,5,44,2461,3,400,1,1994,35,35,5,8,38,6,4,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,1,0,3,10,11,5,1,17,0.20239948119325551,1,1,1,0,5,2,3,7,0,0,0,3,0,2,2
2,3,39,7677,1,400,1,1995,35,35,3,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,4,4,3,3,17,0.20239948119325551,1,1,1,0,2,2,2,6,0,0,0,0,0,0,0
1,1,80,6090,4,400,3,1994,35,35,3,6,70,0,1,0.9722222222222222,0,1,10.0,0,1,1,0,0,1,0,3,4,4,5,2,18,0.018352788586251622,0,1,0,0,1,2,2,5,0,0,0,0,0,0,2
5,5,18,2750,7,400,4,1994,35,35,3,4,23,6,1,0.9722222222222222,1,0,4.6,0,1,1,0,0,1,0,3,3,3,3,4,17,0.20239948119325551,1,0,1,0,0,2,2,3,0,0,0,3,0,0,2
2,3,17,7614,14,400,1,1995,35,35,3,0,17,0,1,0.9722222222222222,1,0,17.0,0,0,1,0,0,1,0,2,5,5,3,5,6,0.18164721141374837,0,1,1,0,5,2,2,0,1,0,0,0,0,0,1
1,2,29,4408,12,400,1,1994,35,35,5,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,2,2,7,5,13,0.24883268482490273,1,1,0,0,1,2,3,5,0,0,0,0,0,0,1
3,3,36,14242,5,400,1,1996,35,35,5,7,38,6,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,6,8,3,5,9,0.15265888456549936,1,1,0,1,2,2,3,6,0,0,0,3,0,0,0
2,2,71,3668,7,400,2,1994,35,35,3,8,70,4,1,0.9722222222222222,0,1,7.777777777777778,0,1,1,0,0,1,0,3,1,1,6,1,2,0.10901426718547341,1,1,0,0,1,2,2,7,0,0,0,2,0,0,2
5,5,44,1675,9,700,1,1994,35,35,5,7,38,6,1,0.9722222222222222,0,1,4.75,0,1,1,0,1,1,0,3,1,1,2,2,6,0.18164721141374837,1,1,0,0,1,2,3,6,0,0,0,3,0,0,1
3,3,29,9186,11,400,2,1995,35,35,3,5,33,0,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,1,0,3,10,10,1,3,13,0.24883268482490273,0,1,0,1,1,2,2,4,0,0,0,0,0,0,0
4,1,36,13759,1,400,1,1996,35,35,1,6,38,2,1,0.9722222222222222,0,1,5.428571428571429,0,1,1,0,0,0,0,2,7,8,2,3,13,0.24883268482490273,1,1,0,1,2,2,1,5,0,0,0,1,0,0,2
1,2,45,12958,1,400,2,1996,35,35,1,6,38,2,2,0.9722222222222222,0,1,5.428571428571429,0,1,1,0,0,0,1,2,4,4,3,4,17,0.20239948119325551,1,0,0,1,1,2,1,5,0,0,0,1,4,1,0
2,2,43,8684,14,400,2,1995,35,35,3,5,38,6,1,0.9722222222222222,0,0,6.333333333333333,0,1,1,0,0,1,0,3,2,2,1,1,13,0.24883268482490273,1,0,1,0,2,2,2,4,0,0,0,3,0,0,0
1,2,33,1446,5,400,2,1994,35,35,1,6,33,6,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,10,10,3,1,2,0.10901426718547341,1,1,1,0,5,2,1,5,0,0,0,3,0,0,1
4,3,44,11056,5,400,1,1995,35,35,3,8,38,0,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,1,0,3,12,3,7,1,18,0.018352788586251622,1,1,0,0,3,2,2,7,0,0,0,0,0,0,1
3,4,47,4138,12,400,4,1994,35,35,3,7,46,0,2,0.9722222222222222,0,1,5.75,0,1,1,0,0,1,1,3,11,11,3,4,2,0.10901426718547341,1,1,0,0,3,2,2,6,0,0,0,0,4,1,1
5,5,62,2775,7,400,2,1994,35,35,0,8,58,0,1,0.9722222222222222,0,1,6.444444444444445,0,1,1,0,0,0,0,2,8,9,2,4,17,0.20239948119325551,1,1,0,1,1,2,0,7,0,0,0,0,0,0,2
2,3,32,4515,7,400,2,1994,35,35,1,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,1,1,5,1,17,0.20239948119325551,0,1,0,0,1,2,1,5,0,0,0,0,0,0,0
1,1,34,14756,5,400,4,1996,35,35,1,7,33,0,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,0,0,2,9,9,4,5,17,0.20239948119325551,1,1,0,1,1,2,1,6,0,0,0,0,0,0,2
4,1,33,1693,3,400,2,1994,35,35,3,7,33,6,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,1,2,5,4,17,0.20239948119325551,1,1,1,0,2,2,2,6,0,0,0,3,0,0,0
3,4,40,5074,15,400,2,1994,35,35,0,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,9,9,3,5,17,0.20239948119325551,1,1,0,0,1,2,0,6,0,0,0,0,0,0,2
2,3,51,9986,2,400,2,1995,35,35,5,7,46,0,1,0.9722222222222222,0,1,5.75,0,1,1,0,0,1,0,3,2,2,3,4,5,0.029182879377431907,1,1,0,0,5,2,3,6,0,0,0,0,0,0,2
4,5,36,4122,13,400,2,1994,35,35,3,7,38,2,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,12,12,4,4,0,0.03060959792477302,1,1,0,0,5,2,2,6,0,0,0,1,0,0,0
3,1,27,6853,3,400,4,1995,35,35,3,7,33,6,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,4,5,2,4,9,0.15265888456549936,1,0,0,0,2,2,2,6,0,0,0,3,0,0,1
1,2,29,5056,2,400,1,1994,35,35,0,6,33,2,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,7,10,7,5,13,0.24883268482490273,1,1,0,0,1,2,0,5,0,0,0,1,0,0,0
2,3,26,916,5,400,3,1994,35,35,1,5,33,0,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,0,0,2,5,5,4,2,9,0.15265888456549936,1,0,1,0,1,2,1,4,0,0,0,0,0,0,1
5,1,33,7161,6,400,1,1995,35,35,3,6,33,6,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,7,9,7,4,13,0.24883268482490273,1,1,1,0,1,2,2,5,0,0,0,3,0,0,0
2,3,51,14147,12,400,3,1996,35,35,3,8,46,6,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,1,0,3,4,4,4,2,17,0.20239948119325551,1,1,0,0,5,2,2,7,0,0,0,3,0,0,1
2,2,38,12146,11,400,4,1996,35,35,3,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,5,5,4,5,13,0.24883268482490273,1,1,0,0,1,2,2,6,0,0,0,0,0,0,1
4,1,44,13200,14,400,1,1996,35,35,5,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,7,8,6,2,2,0.10901426718547341,1,1,0,0,2,2,3,6,0,0,0,0,0,0,1
3,4,30,4336,14,500,1,1994,35,35,0,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,1,0,1,2,8,8,5,2,6,0.18164721141374837,1,1,1,0,1,2,0,5,0,0,0,0,3,0,2
4,4,61,12904,15,500,3,1996,35,35,1,8,58,6,1,0.9722222222222222,0,1,6.444444444444445,0,1,1,0,1,0,1,2,10,10,4,4,6,0.18164721141374837,1,1,0,0,1,2,1,7,0,0,0,3,3,0,1
4,1,31,12481,9,400,1,1996,35,35,1,7,33,4,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,0,0,2,10,11,5,4,9,0.15265888456549936,1,1,1,0,1,2,1,6,0,0,0,2,0,0,0
3,3,52,625,4,400,4,1994,35,35,3,8,46,2,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,1,0,3,8,9,3,1,2,0.10901426718547341,0,1,0,0,2,2,2,7,0,0,0,1,0,0,2
4,4,38,3360,15,400,4,1994,4,35,1,6,38,0,1,7.0,0,1,5.428571428571429,0,1,0,1,0,0,0,2,3,4,4,5,0,0.03060959792477302,0,1,0,1,2,2,1,5,0,1,0,0,0,0,2
1,1,50,1660,3,400,4,1994,35,35,3,8,46,4,2,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,1,1,3,3,3,3,3,9,0.15265888456549936,1,1,0,1,1,2,2,7,0,0,0,2,4,1,1
2,3,43,2610,5,400,4,1994,35,35,5,7,38,4,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,12,12,2,5,17,0.20239948119325551,1,1,0,1,1,2,3,6,0,0,0,2,0,0,1
1,1,25,2683,3,400,1,1994,35,35,0,4,28,6,1,0.9722222222222222,0,0,5.6,0,1,1,0,0,0,0,2,7,7,1,2,9,0.15265888456549936,0,1,1,1,1,2,0,3,0,0,0,3,0,0,2
4,4,39,2581,2,400,3,1994,35,35,3,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,4,4,6,2,6,0.18164721141374837,1,1,0,1,1,2,2,6,0,0,0,0,0,0,0
3,4,31,5433,11,400,2,1994,35,35,5,6,33,4,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,6,6,1,3,6,0.18164721141374837,1,1,1,0,5,2,3,5,0,0,0,2,0,0,1
5,1,27,12819,6,400,3,1996,35,35,3,7,33,6,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,8,9,1,1,13,0.24883268482490273,1,1,1,0,2,2,2,6,0,0,0,3,0,0,0
1,2,40,1374,5,400,4,1994,35,35,0,7,38,4,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,5,5,3,1,13,0.24883268482490273,1,0,0,0,0,2,0,6,0,0,0,2,0,0,2
5,1,36,4456,5,400,1,1994,35,35,0,8,38,6,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,0,0,2,5,6,1,1,0,0.03060959792477302,1,1,0,0,3,2,0,7,0,0,0,3,0,0,2
2,4,37,9620,12,400,3,1995,35,35,5,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,5,5,3,4,6,0.18164721141374837,0,0,0,1,1,2,3,6,0,0,0,0,0,0,1
3,4,34,11937,8,400,2,1996,35,35,1,7,33,0,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,0,0,2,10,10,5,4,3,0.007068741893644617,1,1,0,1,2,2,1,6,0,0,0,0,0,0,0
2,4,25,3746,12,400,2,1994,35,35,1,5,28,0,1,0.9722222222222222,0,0,4.666666666666667,0,1,1,0,0,0,0,2,12,12,5,2,17,0.20239948119325551,1,0,1,0,1,2,1,4,0,0,0,0,0,0,0
5,5,36,12452,13,400,1,1996,35,35,5,7,38,6,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,8,8,7,1,13,0.24883268482490273,1,1,1,0,1,2,3,6,0,0,0,3,0,0,0
